sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
627,Tôi chuẩn bị cho bạn 1 ví dụ về điều tôi đang nói đến,Tôi sẽ cho các bạn xem một ví dụ về những gì tôi đang nói đến .,tôi sẽ cho các bạn xem một ví dụ về những gì tôi đang nói đến.,46.34303274692156,46.34303274692156,0.0,Tie
628,Hãy suy nghĩ đến 1 sự lựa chọn khó khăn : Mua 1 chiếc xe .,Hãy lấy một quyết định rất phức tạp : mua một chiếc xe .,chúng ta hãy lấy một quyết định vô cùng phức tạp mua một chiếc xe.,25.1097730898102,23.380215617111443,1.7295574726987581,TensorFlow NMT
629,Đây là hãng xe của Đức mà cho bạn có cơ hội để tuỳ chỉnh xe theo ý bạn bạn muốn,Đây là một nhà sản xuất của một nhà sản xuất của bạn để cho bạn cơ hội để hoàn toàn thúc đẩy những người làm cho bạn .,đây là một nhà sản xuất ô tô người đức mang đến cho bạn cơ hội để hoàn toàn tự động sản xuất xe của bạn.,29.736771951654283,32.67268689294775,-2.9359149412934684,PyTorch Transformer
630,"Bạn có hơn 60 quyết định khác nhau , Để hoàn thành trang trí cho xe của bạn .","Bạn phải làm được 60 quyết định khác nhau , hoàn toàn làm cho bạn .","bạn phải đưa ra 60 quyết định khác nhau, hoàn toàn có thể làm cho xe của bạn.",45.03846542070127,59.04465411085297,-14.006188690151696,PyTorch Transformer
631,Và những lựa chọn đó làm thay đổi 1 lượng sự lựa chọn mà họ đưa ra mỗi quyết định .,Bây giờ những quyết định này thay đổi theo số lượng lựa chọn mà họ cho là họ cho một quyết định .,bây giờ những quyết định này thay đổi theo số lựa chọn mà họ đưa ra cho một quyết định.,44.747629869287245,48.635475793540536,-3.8878459242532912,PyTorch Transformer
632,"Màu xe , màu bên ngoài Tôi có tói 56 sựa lựa chọn","Những màu xe ô tô , màu bên ngoài tôi có một cách thức ăn .","ô tô màu sắc, màu sắc bên ngoài ô tô, tôi có tinh thể có tinh thể có 5000 sự lựa chọn.",50.19684383489873,42.22664997830695,7.970193856591777,TensorFlow NMT
633,"Động cơ , sang số- Có 4 lựa chọn","Một cách , sự kích thích -- 4 lựa chọn .","động cơ, bốn lựa chọn.",30.008865847710673,44.624356555307045,-14.615490707596372,PyTorch Transformer
634,Cho nên điều tôi sẽ làm là tôi sẽ thay đổi sự đặt hàng mà những quyết định đó tồn tại,"Vậy nên bây giờ , những gì tôi sẽ làm là tôi sẽ thay đổi để làm điều đó ra .","và bây giờ, những gì tôi sẽ làm là tôi sẽ thay đổi những quyết định xuất hiện của chúng.",43.59631360724853,51.750767518268006,-8.154453911019473,PyTorch Transformer
635,"Cho nên 1 nửa khách hàng đi từ nhiều sự lựa chọn , 56 màu xe , tới 4 sự lựa chọn , 4 động cơ sang số .","Một nửa trong số các khách hàng sẽ đến từ sự lựa chọn , là những màu sắc , với sự lựa chọn lớn , có một sự lựa chọn .","một nửa số khách hàng sẽ đi từ sự lựa chọn cao cấp, mua những chiếc ô tô, đến những lựa chọn thấp, bốn chiếc bánh.",38.62612699233008,34.970279772943954,3.655847219386125,TensorFlow NMT
636,"Còn 1 nửa khách hàng còn lại , đi từ sự lựa chọn thấp hơn , 4 động cơ sang số sau đó tới sự lựa chọn cao hơn , 56 màu xe .","Một nửa trong số các khách hàng sẽ đến từ sự lựa chọn thấp , 4 người , với tới được , một cách đáng kể , có một sự lựa chọn lớn , có một sự lựa chọn lớn .","một nửa còn lại của khách hàng sẽ đi từ những lựa chọn thấp, bốn chiếc bánh, cho tới 125 chiếc xe, một sự lựa chọn cao.",37.84070465867181,41.958850631604875,-4.118145972933064,PyTorch Transformer
637,Điều tôi muốn nói là gì ?,Tôi sẽ nhìn vào đâu ?,tôi sẽ nhìn vào cái gì?,12.668925580251479,18.386496362829142,-5.717570782577663,PyTorch Transformer
638,Bạn thật bận rộn đó .,Làm thế nào để làm cho bạn .,làm thế nào mà bạn có thể tham gia được.,12.965686274509803,12.969003390830016,-0.0033171163202130316,PyTorch Transformer
639,"Nếu bạn cứ nhấn nút &quot; mặc định &quot; cho mỗi quyết định Điều đó có nghĩa bạn đang bị quá nhiều lựa chọn , Điều đó có nghĩa là bạn thua tôi rồi","Nếu bạn giữ được cái nút mặc dù một quyết định , nghĩa là bạn đang bị lãng mạn , đó là tôi đang mất mát .","nếu bạn tiếp tục chạm vào cái nút giả định trên một quyết định, nghĩa là bạn đang bị tràn ngập, điều đó có nghĩa là tôi đang mất đi bạn.",28.717573126006137,39.348595093976755,-10.631021967970618,PyTorch Transformer
640,Điều bạn tìm kiếm đó là mọi người đi từ sự lựa chọn nhiều xuống thấp hơn nọ đang nhấn nút &quot; mặc định &quot; tiếp và tiếp tục lần nữa .,"Những gì bạn tìm thấy là những người đang từ bỏ lựa chọn thấp , họ đang bắt đầu theo cái nút mặc dù là cái nút , và sau đó .","những gì bạn tìm thấy là những người đi từ sự lựa chọn thấp hơn, họ bị chạm vào cái nút mà mặc định và lặp đi lặp lại nhiều lần.",24.475412883250648,37.06905631330146,-12.593643430050811,PyTorch Transformer
641,Chúng tôi đang thua họ,Chúng ta đang mất đi .,chúng ta đang mất đi chúng.,30.80265726753423,29.77994676296688,1.0227105045673497,TensorFlow NMT
642,Họ đi từ sự lựa chọn thấp lên cao hơn thì họ đang mắc kẹt ở đó .,"Họ đi từ sự lựa chọn thấp , họ đang ngồi ở đó .","họ đi từ những lựa chọn thấp để có được sự lựa chọn cao, họ đang ngồi ở đó.",54.43789184480497,48.864267365732225,5.573624479072748,TensorFlow NMT
643,"Với cùng nguồn thông tin , cùng số lượng sự lựa chọn .",Đó là một thông tin . Đó là một số lựa chọn .,đó cũng là thông tin tương tự. đó là cùng một số sự lựa chọn.,32.411486297304734,41.786748746793464,-9.37526244948873,PyTorch Transformer
644,Điều duy nhất tôi hoàn thành là Tôi đã thay đổi đơn đặt hàng mà thông tin đó được biểu hiện trong đó,Điều duy nhất mà tôi đã làm là tôi có thể có khả năng thay đổi cách mà thông tin này được đưa ra .,điều duy nhất mà tôi đã làm là tôi có rất đa dạng những thứ mà thông tin được trình bày.,41.17366900091676,37.90949862875838,3.2641703721583823,TensorFlow NMT
645,"Nếu tôi bắt đầu với bạn dễ dàng , tôi học làm thế nào lựa chọn .","Nếu tôi bắt đầu , tôi học cách chọn lựa chọn .","nếu tôi bắt đầu cho bạn dễ dàng, tôi học cách chọn.",47.984019252621636,60.27994156543682,-12.295922312815186,PyTorch Transformer
646,"Thậm chí chọn động cơ sang số không nói tôi bất kì điều gì về sự quan tâm với trang trí bên trong , Nó vẫn cho giúp tôi biết làm sao lựa chọn","Mặc dù khi chọn sự mạo hiểm không kể cho tôi bất cứ thứ gì về sự kết thúc của tôi , nó vẫn là sự nhận thức tôi cho tôi để chọn cách chọn lựa .","thậm chí mặc dù chỉ lựa chọn thế nào cũng không nói cho tôi bất cứ điều gì về sở thích của tôi đối với công việc, nó vẫn giúp tôi chọn lựa như thế nào.",25.105940349379445,39.20410653936439,-14.098166189984944,PyTorch Transformer
647,Nó cũng cho tôi sự hào hứng về sản phẩm to lớn này mà tôi gắn bó với nó so nên tôi rất vui được thúc đẩy và tôi bận rộn,"Nó cũng được đưa tôi đến với những thứ lớn nhất mà tôi đang đặt ra , nên tôi sẵn sàng để trở thành sự thúc đẩy để được kết thúc .","nó cũng khiến tôi hào hứng về sản phẩm lớn này mà tôi đang đặt cùng nhau, vì thế tôi muốn được thúc đẩy để được tham gia.",28.35517447548357,44.05692054525476,-15.701746069771193,PyTorch Transformer
648,Để tôi khái quát lại .,"Vì vậy , để tôi đóng vai trò .","vì vậy, để tôi đóng lại.",21.31396687462864,31.83845677067122,-10.524489896042578,PyTorch Transformer
649,"Tôi đã nói về bốn kĩ thuật để giải quyết vấn để quá tải trong sự lựa chọn Cắt giảm - Giảm thiểu tối đa những khả năng ngoài luồng . Cụ thể hoá - Làm cho nó thực tế hơn . Phân loại - Chúng ta giải quyết nhiều sự phân loại hơn , thì càng ít sự lựa chọn hơn Điều kiện cho sự phức tạp .","Tôi đã nói về 4 kỹ thuật cho việc chấp nhận về sự lựa chọn của sự lựa chọn đã biến mất -- cắt bỏ -- có thể loại bỏ những người vô cùng khác nhau , có thể làm được điều đó .",tôi đã nói về bốn kỹ thuật để cảm nhận được vấn đề về sự lựa chọn bị loại bỏ đi những thứ không bị loại bỏ đi những thứ gián đoạn để làm cho chúng có thể sử dụng những loại chất liệu thực sự chúng ta,23.099066029740847,26.613052071600634,-3.5139860418597877,PyTorch Transformer
650,Tất cả những kí thuật mà tôi giới thiệu bạn hôm nay được thiết kế để giúp bạn điều khiển sự lựa chọn của bạn tốt hơn và bạn có thể ứng dụng cho bản thân Người bạn phục vụ cũng tốt hơn,"Tất cả những kỹ thuật mà tôi đang mô tả với các bạn ngày hôm nay là được thiết kế để giúp bạn quản lý sự lựa chọn của bạn -- tốt hơn cho bạn , bạn có thể dùng chúng lên , tốt hơn cho mọi người","tất cả những kỹ thuật mà tôi đang mô tả cho các bạn ngày hôm nay được thiết kế để giúp các bạn quản lý những lựa chọn tốt hơn cho các bạn, bạn có thể sử dụng chúng cho bản thân, tốt hơn cho những",53.281373905406696,52.23908421925999,1.0422896861467024,TensorFlow NMT
651,Bởi vì tôi tin rằng chìa khoá để chọn cái tốt nhất từ sự lựa chọn đó là sự kĩ càng trong lựa chọn,Bởi vì tôi tin rằng sự chính xác để làm được điều đó từ sự lựa chọn là phải có sự lựa chọn về việc chọn lựa .,bởi vì tôi tin rằng chìa khoá để đạt được nhiều nhất từ lựa chọn là chọn lựa chọn.,44.14315801595172,55.01484518085245,-10.871687164900727,PyTorch Transformer
652,và chúng ta càng có thê kĩ lưỡng hơn trong lựa chọn Chúng ta càng có thể tốt hơn trong việc thực hành nghệ thuật lựa chọn,Và chúng ta có thể là người ta có thể làm được việc sử dụng cho việc chọn cách làm cho việc có thể làm được nghệ thuật của việc chọn lựa .,và chúng ta càng có nhiều khả năng chọn lựa tốt hơn chúng ta sẽ có khả năng thực hiện nghệ thuật bằng cách chọn lựa.,31.623536041791777,43.94190865923968,-12.318372617447903,PyTorch Transformer
653,Cảm ơn các bạn rất nhiều,Cảm ơn các bạn rất nhiều .,xin cảm ơn các bạn rất nhiều.,98.20823414498086,94.79023575927872,3.4179983857021483,TensorFlow NMT
654,Tôi nghĩ ta phải làm gì đó về một &quot; truyền thống &quot; trong y học cần phải thay đổi .,Tôi nghĩ chúng ta phải làm một điều gì đó về một phần của văn hoá của các loại thuốc mà có thể thay đổi .,tôi nghĩ chúng ta phải làm điều gì đó về một phần của nền văn hoá y học mà phải thay đổi.,38.78900454100106,46.47354598220098,-7.684541441199919,PyTorch Transformer
655,"Và tôi nghĩ việc này bắt đầu từ một bác sĩ , đó là tôi .","Và tôi nghĩ nó bắt đầu với một bác sĩ , đó là tôi .","và tôi nghĩ nó bắt đầu với một bác sĩ, và đó là tôi.",68.04064682227988,61.6772985967341,6.363348225545785,TensorFlow NMT
656,Và có lẽ tôi đã hành nghề đủ lâu để bỏ đi một chút cái uy tín mà tôi không đáng hưởng để có thể làm việc đó .,Và có lẽ tôi đã trải qua đủ tiền để cho phép tôi có thể làm được một số điều bất ổn để có thể làm được điều đó .,và có lẽ tôi đã trải qua rất lâu rằng tôi có thể có đủ khả năng để thoát khỏi một vài mối quan tâm sai lầm của mình để có thể làm được điều đó.,32.97947282811176,35.07809051188304,-2.0986176837712804,PyTorch Transformer
657,"Trước khi tôi thật sự bắt đầu phần quan trọng của buổi thuyết trình , hãy bắt đầu bằng chuyện bóng chày nhé .","Trước khi tôi bắt đầu từ một số bài nói chuyện của tôi , hãy bắt đầu với một chút về bóng chày .","trước khi tôi bắt đầu phần thịt của buổi nói chuyện, hãy bắt đầu với một chút bóng chày.",40.069041123887814,49.452526399140325,-9.38348527525251,PyTorch Transformer
658,"Ồ , tại sao không ?","Này , tại sao không phải là sao ?","& quot này, tại sao không? & quot",68.57780785584649,74.18214224117527,-5.604334385328784,PyTorch Transformer
659,"Chúng ta sắp tới đích rồi , chúng ta sắp lọt vào cúp thế giới rồi .",Chúng ta gần như chúng ta gần như chúng ta đang gần như thế .,"chúng ta gần kết thúc, chúng ta đang tiến gần tới một loạt các chuỗi thế giới.",23.60862009588111,35.22405270240277,-11.615432606521662,PyTorch Transformer
660,"Ai mà chẳng yêu bóng chày , có phải không ?","Chúng ta đều yêu bóng chày , không phải chúng ta là gì ?","chúng ta đều yêu bóng chày, không phải chúng ta?",45.70594043749528,46.60542377834956,-0.8994833408542817,PyTorch Transformer
661,Môn bóng chày đầy rẫy những con số thống kê đáng kinh ngạc .,Tài liệu là bao phủ với một số dữ liệu đáng kinh ngạc .,bóng chày chứa đầy những số liệu đáng kinh ngạc.,28.087845642578802,48.99990098554153,-20.912055342962727,PyTorch Transformer
662,Và có hàng trăm con số như thế .,Và có hàng trăm người .,và có hàng trăm người trong số họ.,48.96538025779379,50.635119691974694,-1.6697394341809044,PyTorch Transformer
663,"Quyển sách &quot; Bóng tiền &quot; sắp được phát hành , và cơ bản nó nói về số liệu thống kê và việc dùng số liệu để xây dựng một đội bóng chày tuyệt đỉnh .","&quot; Sự tuyệt vời &quot; là về việc đưa ra , và nó là tất cả các dữ liệu , và sử dụng các dữ liệu để xây dựng một đội bóng cho một đội bóng chày lớn .","& quot ôi & quot sắp xuất hiện, và đó là tất cả về số liệu và sử dụng số liệu để xây dựng một đội bóng chày lớn.",41.41324022416757,41.3649624456127,0.04827777855487625,TensorFlow NMT
664,Tôi sẽ tập trung vào một con số mà tôi hi vọng nhiều bạn đã nghe nói tới .,Tôi sẽ tập trung vào một số người mà tôi hy vọng là rất nhiều người trong số các bạn đã nghe về .,tôi sẽ tập trung vào một số thứ mà tôi hy vọng nhiều người trong số các bạn đã nghe nói đến.,57.36554757075486,66.64821948371291,-9.282671912958044,PyTorch Transformer
665,Đó là chỉ số đập bóng .,Nó được gọi là bình thường .,nó được gọi là & quot đánh bóng trung bình & quot.,13.503005368814192,16.00150453815809,-2.4984991693438996,PyTorch Transformer
666,"Ví dụ là số 300 nhé , một cầu thủ đập bóng 300 .","Chúng tôi nói về 300 , một cái chết mà con dơi 300 .","vì vậy chúng ta nói về một 300 người, một người đập bóng người dơi 300.",21.416190261336922,29.100690346451252,-7.68450008511433,PyTorch Transformer
667,Thế nghĩa là cứ 10 lần đập bóng thì cầu thủ đó đập bóng an toàn 3 lần .,"Điều đó có nghĩa là sự thật là sự thay đổi , có thể thay đổi 3 lần trong 10 con dơi .","điều đó có nghĩa là việc chớp mắt một cách an toàn, đánh giá một cách an toàn gấp ba lần trong số 10 lần số loài dơi.",22.644537622183623,27.654863866251816,-5.010326244068192,PyTorch Transformer
668,"Nghĩa là bóng rơi vào khu vực sân ngoài , nó rơi xuống , nó không bị bắt , và cầu thủ đội bạn muốn ném bóng về lại căn cứ thứ nhất không chạy tới kịp và người chạy an toàn .","Điều đó có nghĩa là điều đó có thể xảy ra trong sự kiện , nó không phải là gì , và bất cứ ai cố gắng trả cho nó vào đầu tiên , không có gì trong thời gian và vận hành .","điều đó có nghĩa là đánh bóng thành quả của thế giới, nó giảm đi, nó không bị bắt, và bất cứ ai cố gắng ném nó vào đầu tiên không được ở đó và vận động viên chạy đua đã an toàn.",23.285271545995002,34.41174578323306,-11.126474237238057,PyTorch Transformer
669,Cứ 10 lần thì có 3 lần như vậy .,Ba lần 10 lần .,ba lần ra khỏi 10 lần.,21.26738985300221,20.704245309469435,0.5631445435327755,TensorFlow NMT
670,Bạn có biết một cầu thủ với chỉ số đập bóng 300 trong Giải Vô Địch Bóng Chày Lớn được gọi là gì không ?,Bạn có biết họ gọi là 300 người trong một số tiếng trong tiếng .,bạn có biết họ gọi gì là người có 300 người trong khu vực bóng chày lớn không?,24.33711321411851,36.68665624980688,-12.34954303568837,PyTorch Transformer
671,"Tốt , cực tốt , có thể là siêu sao .","Tốt , thật sự là một con gián .","tốt, thật sự tốt, có thể là một ngôi sao.",18.08096740593815,53.58747347520399,-35.50650606926584,PyTorch Transformer
672,Thế bạn có biết người ta gọi một cầu thủ với chỉ số 400 là gì không ?,Bạn có biết họ gọi là một bản nhạc của một bản nhạc cho một nhà điều khiển cho người ?,bạn có biết họ gọi một cái gọi là & quot bóng chày & quot dưới 400 quả bóng chày?,27.367566847931645,30.598594082837455,-3.2310272349058096,PyTorch Transformer
673,"Tiện thể , đó là một cầu thủ đập bóng cứ 10 lần được 4 lần an toàn .","Đó là một người mà ai đó đã có thể , bằng cách nào đó , bốn lần , một cách an toàn hơn 10 .","đó là một người bị đánh bại, theo cách đó, bốn lần một cách an toàn trong mỗi 10.",30.129952135824716,27.95415201096404,2.1758001248606753,TensorFlow NMT
674,Huyền thoại -- huyền thoại cỡ lớn như là Ted Williams -- cầu thủ Giải Vô Địch Bóng Chày Lớn cuối cùng đạt chỉ số trên 400 trong một mùa giải .,"Những người chiến lược -- ở TED , những người chơi biển ở đây là những người chơi biển ở đây trong vòng 400 năm qua .",huyền thoại của ted talk subtitles and transcript nhà chơi bóng chày lớn cuối cùng của chiến thắng 400 mùa trong suốt mùa.,12.917191164167988,33.32015815176765,-20.40296698759966,PyTorch Transformer
675,"Thế , hãy áp dụng câu chuyện này vào thế giới y học của tôi một chủ đề dễ chịu nhiều hơn đối với tôi , mà có lẽ lại kém dễ chịu hơn một chút sau những gì tôi sắp trình bày với các bạn đây .","Bây giờ hãy lấy lại cho thế giới của mình , nơi tôi có nhiều cảm hứng hơn , hoặc có lẽ một ít thoải mái hơn sau những gì tôi sắp nói với bạn về .","bây giờ chúng ta hãy trở lại với thế giới thuốc của tôi nơi mà tôi cảm thấy thoải mái hơn, hoặc có thể ít cảm thấy thoải mái hơn sau khi những gì tôi sẽ nói với các bạn.",30.53589690294584,30.12945865714707,0.4064382457987712,TensorFlow NMT
676,Giả dụ bạn bị viêm ruột thừa và bạn được đưa tới một bác sĩ giải phẫu với chỉ số phẫu thuật ruột thừa là 400 .,Giả sử bạn có những người bị chấn thương và bạn đang được ghi nhận một người trong số những người đang đánh giá cho những người bị đánh giá .,giả sử bạn bị đau đớn và bạn được gọi là bác sĩ phẫu thuật đánh bóng 400 chiếc thùng rác trên thế giới.,16.500780280559663,31.790172792802608,-15.289392512242944,PyTorch Transformer
677,"Rõ là việc này không ổn , đúng không ?","Bằng cách nào đó không làm việc , thì nó là như vậy ?","bằng cách nào đó, điều này không hiệu quả, phải không?",22.669969465297797,35.5161853511334,-12.846215885835605,PyTorch Transformer
678,"Vâng , giả dụ bạn sống ở một vùng xa xôi hẻo lánh nào đó và bạn có một người thân bị tắc hai động mạch vành và bác sĩ gia đình chuyển người thân đó lên một bác sĩ chuyên khoa tim có chỉ số nong rộng động mạch vành thành công là 200 .",Bây giờ bạn đang sống trong một phần lớn một nơi xa xôi và bạn có một người có thể định được một người có thể định được trong 2 động mạch trong những động mạch động mạch và bác sĩ của bạn chủ nghĩa rằng yêu thích,bây giờ giả sử bạn sống trong một phần nhất định của một nơi xa xôi và bạn có một người yêu thích một người có tắc nghẽn trong hai động mạch vành và bác sĩ của bạn đã đề cập rằng người ta yêu thương một bác,31.935122140022575,35.93475677597552,-3.9996346359529475,PyTorch Transformer
679,"Nhưng , nhưng , bạn có biết không ?","Nhưng , nhưng , bạn biết đấy , bạn biết đấy ?","nhưng, bạn biết không, sao?",56.40400578680704,57.28646142962117,-0.8824556428141292,PyTorch Transformer
680,Cô bác sĩ tim kia năm nay lên tay nghề nhiều . Cô đang có một chuỗi thành công .,Cô ấy đang làm rất nhiều điều tốt hơn thế này . Cô ấy đang ở trong một con đường .,cô ấy đang làm tốt hơn rất nhiều năm nay. cô ấy đi ngược lại với con đường.,20.28006640135086,23.143849317193045,-2.863782915842183,PyTorch Transformer
681,Và đạt chỉ số những 257 .,Và cô ấy đang bắt đầu một sự ưu tú .,và cô ấy đang đâm vào một cái bụng.,10.00849388129558,10.663904038876664,-0.655410157581084,PyTorch Transformer
682,Rõ là thế này vẫn chưa ổn .,Bằng cách này không phải là việc làm việc .,"bằng cách nào đó, điều này không hiệu quả.",13.937772602819681,10.710577909236996,3.2271946935826854,TensorFlow NMT
683,Nhưng tôi sẽ hỏi các bạn một câu .,Nhưng tôi sẽ hỏi các bạn một câu hỏi .,nhưng tôi sẽ hỏi các bạn một câu hỏi.,93.36444025432598,93.36444025432598,0.0,Tie
684,"Các bạn nghĩ chỉ số &apos; đập bóng &apos; cho một bác sĩ phẫu thuật tim , một y tá hay là bác sĩ phẫu thuật chỉnh hình , một bác sĩ phụ sản , một y sĩ là bao nhiêu ?","Bạn nghĩ một bình thường một cách bình thường cho một bác sĩ phẫu thuật hay một bác sĩ và một bác sĩ hình ảnh , một người trong một nhà phẫu thuật , một người đã có thể là gì ?","bạn nghĩ gì về việc đánh bóng trung bình cho một bác sĩ phẫu thuật tim hoặc một chuyên viên y tá hoặc một bác sĩ phẫu thuật chỉnh hình, một bác sĩ phẫu thuật chỉnh hình, một món quà được cho là như thế?",39.998780508907586,51.22342880643265,-11.224648297525064,PyTorch Transformer
685,"1000 , tuyệt vời .","1000 , rất tốt .","1000, rất tốt.",28.83952766478528,28.83952766478528,0.0,Tie
686,Nhưng trên thực tế không ai biết trong cả nền y khoa một bác sĩ phẫu thuật tốt hay một y sĩ phải cần &apos; đập &apos; quả bóng nào .,"Thực sự là sự thật là , không ai biết trong tất cả những gì có thể là một nhà phẫu thuật hay bác sĩ hay là một người làm cho người ta có thể định nghĩa .","sự thật của vấn đề là, không ai biết trong tất cả y học điều mà một bác sĩ phẫu thuật hay bác sĩ giỏi hay bác sĩ nào đó đáng lẽ ra phải là loài dơi.",31.836330384009447,36.621170498304814,-4.784840114295367,PyTorch Transformer
687,"Việc ta làm là đẩy họ , kể cả tôi vào thế giới với lời răn dạy , phải hoàn hảo .","Chúng ta đã làm gì khi chúng ta gửi mỗi người , kể cả , chúng ta đã đến với thế giới với sự nhận thức , là hoàn toàn tuyệt vời .","mặc dù những gì chúng tôi làm là chúng tôi gửi từng người một, bao gồm cả bản thân mình ra khỏi thế giới với sự cảnh tượng, hoàn hảo.",28.327210078154092,31.665688241386615,-3.338478163232523,PyTorch Transformer
688,"Không bao giờ , tuyệt đối không được phạm sai lầm , nhưng anh lo lắng về từng chi tiết nhỏ , về việc làm thế nào để không phạm sai lầm .","Không bao giờ , có một sai lầm , nhưng bạn lo lắng về những chi tiết , về cách nào đó sẽ xảy ra .","chưa bao giờ, đã từng có một sai lầm, nhưng bạn lo lắng về những chi tiết, về việc điều đó sẽ xảy ra như thế nào.",39.03095365832861,42.37937535821978,-3.348421699891169,PyTorch Transformer
689,Và đó là thông điệp tôi thấm nhuần khi tôi học trường y .,Và đó là thông điệp mà tôi đã thu thập khi tôi đang ở trường học .,và đó là thông điệp mà tôi hấp thụ khi tôi còn ở trường y học.,53.82866655751813,59.115658913247806,-5.286992355729673,PyTorch Transformer
690,Tôi là một học sinh bị ám ảnh bởi sự hoàn hảo .,Tôi là một sinh viên bị bắt buộc .,tôi đã từng là một học sinh bị ám ảnh.,28.53417254888778,57.82909292366678,-29.294920374778997,PyTorch Transformer
691,"Ở trường phổ thông , bạn cùng lớp tôi nói rằng đi kiểm tra máu thì Brian Goldman cũng học .","Trong trường trung học , một lần tôi đã từng nói rằng Brian Saul sẽ nghiên cứu cho một nghiên cứu về một sự kiểm tra cho một sự kiểm tra .","ở trường trung học, một bác sĩ học, đã từng nói rằng brian điều đó sẽ nghiên cứu về một bài kiểm tra máu.",29.44319826391745,35.981837952724824,-6.5386396888073754,PyTorch Transformer
692,Và thế là tôi cố hoàn hảo .,Và vì vậy tôi đã làm .,và tôi đã làm như vậy.,13.4900225743249,18.244445769030534,-4.754423194705634,PyTorch Transformer
693,"Tôi học trong cái gác xép nhỏ bé của tôi ở khu tập thể y tá ở Bệnh viện Đa khoa Toronto , không xa chỗ này lắm .","Và tôi nghiên cứu trong những người trong những y tá của các bạn ở trên Viện viện của Viện viện ở Hàn Quốc , không xa từ ở đây .","và tôi đã nghiên cứu một cách vô cùng bất ngờ tại những y tá ở một bệnh viện chung, không xa lắm.",23.619286521582396,26.949103423993854,-3.3298169024114586,PyTorch Transformer
694,Và tôi thuộc làu mọi thứ .,Và tôi nhớ mọi thứ .,và tôi nhớ tất cả mọi thứ.,46.842670295583446,45.441876948855366,1.4007933467280793,TensorFlow NMT
695,"Tôi học thuộc trong lớp giải phẫu điểm bắt đầu và hoạt động của từng bó cơ , từng nhánh của từng động mạch tách ra từ động mạch chủ , những căn bệnh phức tạp , cả hiếm gặp và thông dụng .","Tôi nhớ trong lớp giải phẫu của mình , và sự nhân tạo của mỗi cơ bắp , mỗi cây động mạch của mỗi động mạch đã ra khỏi động mạch , những dự đoán phân phối và phổ biến .","tôi nhớ trong lớp học giải phẫu của mình về nguồn gốc và sự cố gắng của mỗi cơ bắp, từng nhánh của từng động mạch, mà các chẩn đoán động mạch chủ, vi phân tử cực kỳ khó hiểu và phổ biến.",31.908411967585387,40.53878667947471,-8.630374711889324,PyTorch Transformer
696,Tôi biết cả những phương án chẩn bệnh khác nhau khi phân loại bệnh tăng axit do ống thận .,Tôi thậm chí biết rằng chẩn đoán có tính cách nào để phân loại các loại phân tích siêu cách .,tôi thậm chí còn biết được chẩn đoán phân tử trong cách phân loại thận như thế nào.,22.3317155732115,23.225258208319755,-0.893542635108254,PyTorch Transformer
697,"Và trong suốt quá trình , tôi thu thập ngày càng nhiều kiến thức .","Và tất cả mọi người , tôi đã thu thập nhiều hiểu biết hơn nhiều .","và trong khi đó, tôi đã tích luỹ nhiều kiến thức hơn và nhiều kiến thức hơn.",27.65159279385066,37.70185442135399,-10.050261627503332,PyTorch Transformer
698,"Tôi thi tốt , tôi tốt nghiệp xuất sắc , loại ưu .","Tôi đã làm tốt hơn , tôi tốt nghiệp với những người , một sự uỷ dưỡng .","và tôi đã làm tốt, tôi đã tốt nghiệp với những danh giá, tinh trùng.",38.200439623537044,35.89748869317933,2.30295093035771,TensorFlow NMT
699,"Và tôi tốt nghiệp trường y với ấn tượng là nếu tôi nhớ hết và biết hết , hay là càng nhiều càng tốt , càng gần &apos; biết hết &apos; &apos; càng tốt , tôi sẽ miễn dịch với vấn đề phạm sai lầm .","Và tôi đã ra khỏi trường học với ý tưởng rằng nếu tôi nhớ mọi thứ và biết mọi thứ , như thế , như thể , như thể , như thể , như thể , như thể , nó sẽ lây lan với những sai sót .","và tôi đi ra khỏi trường y tế với ấn tượng rằng nếu tôi ghi nhớ mọi thứ và biết được mọi thứ, hoặc có thể, gần như có thể mọi thứ có thể, rằng nó sẽ làm cho tôi bất cứ lỗi nào.",20.86465251200812,25.241949614362312,-4.377297102354191,PyTorch Transformer
700,Và giả thuyết ấy có vẻ đúng được một lúc cho tới khi tôi gặp bà Drucker .,"Và nó làm việc cho một thời gian , cho đến khi tôi gặp bà ấy .","và nó hoạt động trong một thời gian, cho đến khi tôi gặp cô cô nàng.",29.506461486022044,23.651337930411785,5.855123555610259,TensorFlow NMT
701,Tôi đang thực tập ở một bệnh viện trực thuộc trường y ngay tại Toronto này khi bà Drucker được chuyển vào phòng cấp cứu của bệnh viện nơi tôi làm việc .,Tôi là một người trong một bệnh viện dạy ở đây ở Toronto khi bà ấy đã làm được với viện trợ cấp cấp của bệnh viện nơi tôi đang làm việc .,"tôi là một người dân ở bệnh viện giảng dạy ở wall, khi cô gái này được đưa đến bộ phận cấp cứu của bệnh viện nơi tôi đang làm việc.",44.65459476026742,41.830930391258086,2.823664369009336,TensorFlow NMT
